2024-06-13 09:00:34,784 - INFO - 2024-06-13 09:00:01 XTZUSDT Short Holding
2024-06-13 09:00:35,353 - INFO - Future USDT ¿‹∞Ì: 482.15124205
2024-06-13 09:00:35,951 - INFO - pyjong bugdet=1199.9151291146202
2024-06-13 09:00:35,951 - INFO - pyjong Sleeping...
2024-06-13 09:00:36,568 - INFO - Future USDT ¿‹∞Ì: 99.06183734
2024-06-13 09:00:37,219 - INFO - minsu bugdet=349.5019261619372
2024-06-13 09:00:37,219 - INFO - minsu Sleeping...
2024-06-13 09:01:34,967 - INFO - pyjong Sleeping...
2024-06-13 09:01:36,228 - INFO - minsu Sleeping...
2024-06-13 09:02:00,237 - INFO - minsu Sleeping...
2024-06-13 09:02:00,973 - INFO - pyjong Sleeping...
2024-06-13 09:03:00,243 - INFO - minsu Sleeping...
2024-06-13 09:03:00,981 - INFO - pyjong Sleeping...
2024-06-13 09:04:00,251 - INFO - minsu Sleeping...
2024-06-13 09:04:00,992 - INFO - pyjong Sleeping...
2024-06-13 09:05:00,262 - INFO - minsu Sleeping...
2024-06-13 09:05:01,000 - INFO - pyjong Sleeping...
2024-06-13 09:06:00,006 - INFO - pyjong Sleeping...
2024-06-13 09:06:00,273 - INFO - minsu Sleeping...
2024-06-13 09:07:00,009 - INFO - pyjong Sleeping...
2024-06-13 09:07:00,276 - INFO - minsu Sleeping...
2024-06-13 09:08:00,016 - INFO - pyjong Sleeping...
2024-06-13 09:08:00,285 - INFO - minsu Sleeping...
2024-06-13 09:09:00,019 - INFO - pyjong Sleeping...
2024-06-13 09:09:00,288 - INFO - minsu Sleeping...
2024-06-13 09:10:00,034 - INFO - pyjong Sleeping...
2024-06-13 09:10:00,303 - INFO - minsu Sleeping...
2024-06-13 09:11:00,049 - INFO - pyjong Sleeping...
2024-06-13 09:11:00,315 - INFO - minsu Sleeping...
2024-06-13 09:12:00,053 - INFO - pyjong Sleeping...
2024-06-13 09:12:00,322 - INFO - minsu Sleeping...
2024-06-13 09:13:00,061 - INFO - pyjong Sleeping...
2024-06-13 09:13:00,331 - INFO - minsu Sleeping...
2024-06-13 09:14:00,067 - INFO - pyjong Sleeping...
2024-06-13 09:14:00,335 - INFO - minsu Sleeping...
2024-06-13 09:15:00,075 - INFO - pyjong Sleeping...
2024-06-13 09:15:00,343 - INFO - minsu Sleeping...
2024-06-13 09:16:00,091 - INFO - pyjong Sleeping...
2024-06-13 09:16:00,357 - INFO - minsu Sleeping...
2024-06-13 09:17:00,103 - INFO - pyjong Sleeping...
2024-06-13 09:17:00,372 - INFO - minsu Sleeping...
2024-06-13 09:18:00,106 - INFO - pyjong Sleeping...
2024-06-13 09:18:00,388 - INFO - minsu Sleeping...
2024-06-13 09:19:00,107 - INFO - pyjong Sleeping...
2024-06-13 09:19:00,390 - INFO - minsu Sleeping...
2024-06-13 09:20:00,112 - INFO - pyjong Sleeping...
2024-06-13 09:20:00,395 - INFO - minsu Sleeping...
2024-06-13 09:21:00,127 - INFO - pyjong Sleeping...
2024-06-13 09:21:00,411 - INFO - minsu Sleeping...
2024-06-13 09:22:00,140 - INFO - pyjong Sleeping...
2024-06-13 09:22:00,421 - INFO - minsu Sleeping...
2024-06-13 09:23:00,155 - INFO - pyjong Sleeping...
2024-06-13 09:23:00,435 - INFO - minsu Sleeping...
2024-06-13 09:24:00,158 - INFO - pyjong Sleeping...
2024-06-13 09:24:00,443 - INFO - minsu Sleeping...
2024-06-13 09:25:00,164 - INFO - pyjong Sleeping...
2024-06-13 09:25:00,445 - INFO - minsu Sleeping...
2024-06-13 09:26:00,180 - INFO - pyjong Sleeping...
2024-06-13 09:26:00,461 - INFO - minsu Sleeping...
2024-06-13 09:27:00,187 - INFO - pyjong Sleeping...
2024-06-13 09:27:00,473 - INFO - minsu Sleeping...
2024-06-13 09:28:00,191 - INFO - pyjong Sleeping...
